number_of_activated_point;xpoint;ypoint;timestamp;pressure
1,183.0,374.0,36903078332791,0.34117648
2,520.0,426.0,36903274341645,0.32941177
3,876.0,401.0,36903457018728,0.31764707
8,568.0,1091.0,36903743085395,0.31764707
