number_of_activated_point;xpoint;ypoint;timestamp;pressure
1,230.0,415.0,36943187366118,0.32941177
2,628.0,414.0,36943374161430,0.30588236
3,929.0,406.0,36943542651535,0.29803923
4,196.0,764.0,36943970607264,0.32156864
