number_of_activated_point;xpoint;ypoint;timestamp;pressure
1,195.0,452.0,36904967987478,0.18431373
2,554.0,420.0,36905173246853,0.3254902
3,912.0,471.0,36905315271853,0.34117648
10,218.0,1411.0,36905609779145,0.32156864
