number_of_activated_point;xpoint;ypoint;timestamp;pressure
1,267.0,415.0,36894799124459,0.32156864
2,597.0,437.0,36895011061959,0.32156864
3,944.0,443.0,36895175295292,0.3137255
4,147.0,789.0,36895426796854,0.32941177
