number_of_activated_point;xpoint;ypoint;timestamp;pressure
10,174.0,1441.0,36920913258309,0.46274513
11,603.0,1454.0,36921154232788,0.36862746
12,908.0,1451.0,36921370754663,0.27058825
9,885.0,1184.0,36921561835913,0.28235295
