number_of_activated_point;xpoint;ypoint;timestamp;pressure
1,149.0,505.0,36887265287481,0.4156863
2,493.0,537.0,36887622071335,0.5137255
3,861.0,491.0,36887835411439,0.39607847
5,506.0,770.0,36888026742689,0.42352945
