number_of_activated_point;xpoint;ypoint;timestamp;pressure
1,149.0,409.0,36932942142682,0.4784314
2,567.0,461.0,36933159096328,0.2784314
3,884.0,438.0,36933375116640,0.35686275
5,562.0,686.0,36933619618724,0.42352945
